"num","REGISTRY_ID"
954,110019864850
955,110004778045
956,110007843263
957,110071705704
958,110040502202
959,110065753688
960,110001236163
961,110010716350
962,110060301230
963,110010420204
964,110056386423
965,110035298852
966,110002916818
967,110070278740
968,110070382114
969,110030682740
970,110032615089
971,110037383827
972,110011630440
973,110041692308
974,110032482711
975,110011965490
976,110071223487
977,110044961413
978,110038711588
979,110071752830
980,110071815899
981,110071406104
982,110044233996
983,110035442517
984,110054265040
985,110063727659
986,110002791792
987,110070479370
988,110066675066
989,110033612838
990,110038749343
991,110031756357
992,110070463472
993,110068527669
994,110068089730
995,110070794825
996,110004735243
997,110014241882
998,110071769564
999,110003358090
1000,110071275705
1001,110040772303
1002,110008022905
1003,110002142431
1004,110070402968
1005,110021076057
1006,110037762739
1007,110063844657
1008,110028267097
1009,110071096183
1010,110012081157
1011,110069099415
1012,110018363313
1013,110040854812
1014,110070273470
1015,110070068599
1016,110067711701
1017,110055888829
1018,110017289995
1019,110019095628
1020,110014137031
1021,110068098178
1022,110066553456
1023,110064652852
1024,110037722373
1025,110042228880
1026,110065388930
1027,110071401288
1028,110069513672
1029,110045799917
1030,110010662684
1031,110018481052
1032,110071538838
1033,110004936794
1034,110030813038
1035,110070796337
1036,110012977680
1037,110034589862
1038,110045123512
1039,110015508770
1040,110016995466
1041,110070270816
1042,110019876810
1043,110030010404
1044,110024268503
1045,110022875361
1046,110070107648
1047,110029415489
1048,110000374951
1049,110060300525
1050,110070396887
1051,110070222247
1052,110002629530
1053,110036180183
1054,110070331843
1055,110058041444
1056,110070323871
1057,110071507841
1058,110040315398
1059,110070083216
1060,110029897592
1061,110070796778
1062,110055356476
1063,110031648536
1064,110034777739
1065,110070100941
1066,110070428677
1067,110065862597
1068,110070487382
1069,110011386936
1070,110033396153
1071,110070535240
1072,110070574518
1073,110043363240
1074,110031725499
1075,110046295166
1076,110037293719
1077,110042602458
1078,110071443968
1079,110041332206
1080,110017705072
1081,110037371260
1082,110032195871
1083,110034451992
1084,110005150996
1085,110070875150
1086,110070528264
1087,110032013069
1088,110016918193
1089,110070862562
1090,110034422051
1091,110034084684
1092,110019256589
1093,110046474374
1094,110002155970
1095,110070152250
1096,110071064593
1097,110015736612
1098,110028246725
1099,110070707191
1100,110039700311
1101,110055806258
1102,110041246112
1103,110013638224
1104,110018421714
1105,110032563429
1106,110065150605
1107,110037794893
1108,110070088182
1109,110065604974
1110,110032080352
1111,110066431383
1112,110013483845
1113,110007297362
1114,110065500354
1115,110042805514
1116,110070510404
1117,110063738683
1118,110019041552
1119,110065904551
1120,110002659855
1121,110043867483
1122,110066700608
1123,110070293610
1124,110001200334
1125,110070948118
1126,110069153828
1127,110071191990
1128,110042495458
1129,110012252604
1130,110006583964
1131,110002929172
1132,110071877848
1133,110071161703
1134,110070363856
1135,110070900996
1136,110007368507
1137,110071069296
1138,110024249945
1139,110065976448
1140,110002757892
1141,110012189933
1142,110044474878
1143,110055766835
1144,110066147360
1145,110015831796
1146,110014297279
1147,110008110409
1148,110070938208
1149,110018782860
1150,110037067330
1151,110056193881
1152,110064671528
1153,110071312819
1154,110001523539
1155,110037865539
1156,110070136557
1157,110043930903
1158,110039268388
1159,110069461905
1160,110013506517
1161,110070475914
1162,110035515494
1163,110009434335
1164,110071825140
1165,110054362738
1166,110037879999
1167,110042897256
1168,110032954300
1169,110014693965
1170,110066467102
1171,110002792194
1172,110070438447
1173,110018317533
1174,110070425657
1175,110068904305
1176,110066606024
1177,110068725918
1178,110018770310
1179,110017706277
1180,110067866232
1181,110011576909
1182,110011050708
1183,110002866890
1184,110006371844
1185,110019749995
1186,110070405946
1187,110070298224
1188,110017720947
1189,110034594856
1190,110045277954
1191,110032496216
1192,110003477577
1193,110013001991
1194,110041410112
1195,110068454577
1196,110069155407
1197,110011425118
1198,110070817794
1199,110002727808
1200,110031721331
1201,110021324949
1202,110020771315
1203,110032581267
1204,110066346449
1205,110035667944
1206,110031952714
1207,110058433878
1208,110033687730
1209,110030923115
1210,110059839199
1211,110011965132
1212,110071436241
1213,110017558944
1214,110070281860
1215,110002418704
1216,110045398654
1217,110065212683
1218,110043886239
1219,110067269994
1220,110017054881
1221,110044911156
1222,110013941672
1223,110070838326
1224,110064887902
1225,110065890441
1226,110038603268
1227,110039627874
1228,110031996954
1229,110001082257
1230,110033970228
1231,110054818284
1232,110015004449
1233,110065587270
1234,110042132359
1235,110070309461
1236,110024524040
1237,110070343994
1238,110044110627
1239,110042310558
1240,110019284807
1241,110071511147
1242,110009292283
1243,110065840512
1244,110070551173
1245,110032101286
1246,110070377538
1247,110019097403
1248,110066451976
1249,110040777193
1250,110070797370
1251,110040315307
1252,110068148686
1253,110064820644
1254,110031019573
1255,110070312349
1256,110040635907
1257,110005483324
1258,110015466093
1259,110068997839
1260,110058247231
1261,110019806566
1262,110045325000
1263,110066496642
1264,110013584371
1265,110068941006
1266,110024325719
1267,110003290885
1268,110032333758
1269,110014278824
1270,110070591494
1271,110014393600
1272,110038390915
1273,110019287056
1274,110070202703
1275,110070477837
1276,110070307272
1277,110071204461
1278,110046108029
1279,110044809918
1280,110066437653
1281,110007174217
1282,110059759550
1283,110004974029
1284,110028925572
1285,110037961747
1286,110044976354
1287,110035103367
1288,110002797956
1289,110032489108
1290,110070566293
1291,110071660094
1292,110001899321
1293,110011253446
1294,110070522200
1295,110069606894
1296,110041584899
1297,110004681407
1298,110061702037
1299,110070575867
1300,110032487636
1301,110005457380
1302,110069588119
1303,110070158499
1304,110015407282
1305,110045091413
1306,110028036550
1307,110013551101
1308,110040050324
1309,110012244507
1310,110071161497
1311,110055910297
1312,110033613944
1313,110007758952
1314,110055288200
1315,110001583171
1316,110018912462
1317,110009989085
1318,110019351823
1319,110056196441
1320,110054251466
1321,110042195415
1322,110000760436
1323,110002711922
1324,110070315812
1325,110063224639
1326,110068079019
1327,110033243210
1328,110011522236
1329,110030351535
1330,110002197355
1331,110037823763
1332,110006505344
1333,110039557057
1334,110055856621
1335,110069441964
1336,110032628510
1337,110055323154
1338,110022410862
1339,110028835090
1340,110019492734
1341,110071541177
1342,110037149332
1343,110058458663
1344,110067271954
1345,110024322972
1346,110004878598
1347,110056219275
1348,110043586376
1349,110068550053
1350,110071319206
1351,110019543877
1352,110070793710
1353,110032486557
1354,110045041183
1355,110070244609
1356,110003612485
1357,110011960379
1358,110063040187
1359,110066484432
1360,110018150604
1361,110032499062
1362,110046086882
1363,110037242882
1364,110032665186
1365,110015950121
1366,110040787011
1367,110019997985
1368,110002100217
1369,110016889811
1370,110024361894
1371,110065488939
1372,110028192211
1373,110066399230
1374,110055310435
1375,110070401469
1376,110071670070
1377,110071447427
1378,110070553237
1379,110037346128
1380,110054261749
1381,110069402952
1382,110013851135
1383,110064964043
1384,110034342842
1385,110070488652
1386,110056389411
1387,110070615193
1388,110066605748
1389,110056041411
1390,110033510715
1391,110020987912
1392,110065997381
1393,110070441909
1394,110064928645
1395,110068435269
1396,110005611588
1397,110071817802
1398,110015512514
1399,110040666534
1400,110036332714
1401,110070416993
1402,110046175232
1403,110019396492
1404,110071081760
1405,110067805414
1406,110019486000
1407,110015592045
1408,110044501866
1409,110024966919
1410,110009310851
1411,110071242124
1412,110019385752
1413,110065454859
1414,110070374833
1415,110070244038
1416,110070397838
1417,110065229112
1418,110067044978
1419,110028052274
1420,110071699064
1421,110009399515
1422,110002683007
1423,110019300246
1424,110036131496
1425,110012155336
1426,110068876844
1427,110065937213
1428,110040761164
1429,110046452165
1430,110028268247
1431,110059730064
1432,110070168918
1433,110043955422
1434,110070584582
1435,110003485693
1436,110033477556
1437,110055538306
1438,110038040642
1439,110044753914
1440,110014204583
1441,110067351252
1442,110071711744
1443,110043840225
1444,110042101383
1445,110070305795
1446,110015746255
1447,110065754197
1448,110011489031
1449,110027959225
1450,110065944553
1451,110060383650
1452,110029268539
1453,110065632364
1454,110019893089
1455,110019798183
1456,110035729067
1457,110071132725
1458,110032487262
1459,110071868789
1460,110029602687
1461,110024358032
1462,110071428251
1463,110032332704
1464,110041387139
1465,110030617303
1466,110070440929
1467,110044411972
1468,110042353510
1469,110036151268
1470,110004603616
1471,110018620697
1472,110071344601
1473,110070940917
1474,110012100261
1475,110002925595
1476,110011962206
1477,110065963817
1478,110070833240
1479,110070097134
1480,110035065657
1481,110016630788
1482,110055051544
1483,110006471781
1484,110029649691
1485,110039231177
1486,110002282510
1487,110069087749
1488,110019342816
1489,110031770233
1490,110071783044
1491,110032120504
1492,110064978948
1493,110070472127
1494,110065042475
1495,110029930029
1496,110070320566
1497,110066779944
1498,110012123852
1499,110017866139
1500,110070466706
1501,110037537662
1502,110001013527
1503,110034389052
1504,110044869318
1505,110025046019
1506,110024642788
1507,110070022173
1508,110071737842
1509,110039164025
1510,110064427437
1511,110065584273
1512,110023794802
1513,110037714881
1514,110040304211
1515,110017065021
1516,110036392506
1517,110015395286
1518,110006571058
1519,110010765733
1520,110017941744
1521,110066071100
1522,110064470521
1523,110010998108
1524,110004780087
1525,110071502744
1526,110058835408
1527,110062036309
1528,110030491439
1529,110070403742
1530,110040867942
1531,110070924034
1532,110039495882
1533,110070264558
1534,110017089862
1535,110020911272
1536,110055118322
1537,110046252648
1538,110066114396
1539,110007016237
1540,110022396860
1541,110019250549
1542,110059685345
1543,110070934424
1544,110036371761
1545,110066380847
1546,110008520298
1547,110065218650
1548,110064966023
1549,110030708303
1550,110034937415
1551,110056350764
1552,110070790852
1553,110033231615
1554,110055764551
1555,110066388661
1556,110029961593
1557,110002880838
1558,110042476228
1559,110043953674
1560,110012136713
1561,110055470431
1562,110006353775
1563,110023024537
1564,110067864305
1565,110019526057
1566,110045919146
1567,110039333584
1568,110071848753
1569,110006336394
1570,110019735982
1571,110071160556
1572,110037392639
1573,110071042884
1574,110070644090
1575,110060648848
1576,110071726450
1577,110043670738
1578,110005530522
1579,110019749147
1580,110013739473
1581,110006541849
1582,110038750063
1583,110037718011
1584,110004746071
1585,110004268097
1586,110070544641
1587,110016663895
1588,110070726082
1589,110035863410
1590,110011659295
1591,110042258918
1592,110070931844
1593,110070106509
1594,110041245015
1595,110070087228
1596,110070935140
1597,110018936874
1598,110070388793
1599,110045029517
1600,110059159770
1601,110071774331
1602,110045325518
1603,110070083152
1604,110041018216
1605,110064617188
1606,110037617585
1607,110007998186
1608,110065227702
1609,110036209616
1610,110040280166
1611,110071085278
1612,110017562396
1613,110055328756
1614,110008285382
1615,110031008594
1616,110065109803
1617,110064369044
1618,110018226542
1619,110003693174
1620,110005972769
1621,110010899322
1622,110070330036
1623,110045232583
1624,110019379082
1625,110033929925
1626,110070063423
1627,110013549277
1628,110000454295
1629,110011970395
1630,110045023032
1631,110056014600
1632,110058792855
1633,110019304117
1634,110030646148
1635,110018765781
1636,110058364292
1637,110071139172
1638,110067858795
1639,110070631191
1640,110016850488
1641,110070263191
1642,110014710759
1643,110006379052
1644,110069220382
1645,110067900114
1646,110056093276
1647,110070634407
1648,110002645709
1649,110003622580
1650,110070507972
1651,110014409844
1652,110044468439
1653,110071453575
1654,110039673993
1655,110070505148
1656,110071182195
1657,110037767262
1658,110069126092
1659,110012101849
1660,110066834457
1661,110013906764
1662,110070269962
1663,110071887021
1664,110065291856
1665,110070871168
1666,110070397445
1667,110071407637
1668,110070406682
1669,110032488065
1670,110070482017
1671,110057112501
1672,110042722417
1673,110068766071
1674,110031706848
1675,110032153265
1676,110054088606
1677,110070368392
1678,110002620566
1679,110040830884
1680,110065188772
1681,110016942004
1682,110017119820
1683,110070160358
1684,110039249943
1685,110051629939
1686,110018376498
1687,110006331237
1688,110015110654
1689,110070248415
1690,110002815142
1691,110002958737
1692,110011701024
1693,110007760146
1694,110024538856
1695,110003998390
1696,110032058715
1697,110005795862
1698,110070134827
1699,110045879055
1700,110006852254
1701,110040051485
1702,110003429656
1703,110032970104
1704,110002742907
1705,110013164967
1706,110046482819
1707,110070323607
1708,110016883176
1709,110070234917
1710,110017789945
1711,110054091406
1712,110024326745
1713,110015904011
1714,110010929488
1715,110002853314
1716,110054362140
1717,110039668339
1718,110066769660
1719,110071035275
1720,110007366395
1721,110035257469
1722,110019590995
1723,110071319215
1724,110070292209
1725,110071157917
1726,110001019139
1727,110070481441
1728,110017091109
1729,110064793674
1730,110034243101
1731,110070573730
1732,110068820431
1733,110064096106
1734,110071400434
1735,110055529316
1736,110017865130
1737,110031681543
1738,110029639381
1739,110044869693
1740,110030012705
1741,110018672159
1742,110035709436
1743,110063045379
1744,110070275227
1745,110019780361
1746,110071408695
1747,110056157812
1748,110009608077
1749,110004428502
1750,110046278880
1751,110019280785
1752,110035741560
1753,110031947669
1754,110017801814
1755,110058661201
1756,110024358176
1757,110070567891
1758,110024350085
1759,110017582560
1760,110019374611
1761,110070044431
1762,110002818951
1763,110019307631
1764,110070007202
1765,110070832756
1766,110071668576
1767,110068291887
1768,110043524647
1769,110070573126
1770,110070928653
1771,110068543428
1772,110030913974
1773,110057311216
1774,110010038477
1775,110002892718
1776,110065574202
1777,110019683519
1778,110037959910
1779,110044201690
1780,110065795161
1781,110018110373
1782,110068637452
1783,110032178015
1784,110059684257
1785,110034567813
1786,110070485515
1787,110007524571
1788,110016937564
1789,110042396065
1790,110040310295
1791,110070041926
1792,110070525309
1793,110032979481
1794,110019969756
1795,110071270950
1796,110039368859
1797,110063012617
1798,110067352625
1799,110071825630
1800,110019087290
1801,110004738810
1802,110070588814
1803,110070314403
1804,110070514357
1805,110064667560
1806,110066277790
1807,110070039445
1808,110011766035
1809,110031774863
1810,110056061103
1811,110071850921
1812,110039557422
1813,110005631708
1814,110067775919
1815,110004082091
1816,110010778701
1817,110064155989
1818,110071213786
1819,110071192156
1820,110037586528
1821,110018630631
1822,110032010286
1823,110070434040
1824,110071468386
1825,110032549632
1826,110070701781
1827,110020093272
1828,110001608724
1829,110060252417
1830,110012258920
1831,110042712473
1832,110006580226
1833,110042504787
1834,110007978082
1835,110036270406
1836,110070406149
1837,110027382954
1838,110039553248
1839,110038185683
1840,110070527444
1841,110070581007
1842,110066107705
1843,110042673791
1844,110068182549
1845,110019468306
1846,110034471131
1847,110064694068
1848,110052692742
1849,110018089049
1850,110071744771
1851,110004269522
1852,110054514575
1853,110070424054
1854,110018097156
1855,110045301641
1856,110012079179
1857,110070228922
1858,110006293581
1859,110071439592
1860,110024907109
1861,110019031634
1862,110034203225
1863,110066088815
1864,110066578965
1865,110037203111
1866,110009814326
1867,110070680646
1868,110069168297
1869,110070169679
1870,110006692980
1871,110015434109
